Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
0,-376756,-1730,-1932,746.2577482,422.3822276,5.61061761,-3.435971942,13.96932283,1847,-27.2193966,-1993.706184
0,3119882,549342,16175,790.7912167,132.0988148,17.76800006,0.495458722,26.86046192,3124,-207.3456432,-4581.970095
0,828285,431,13093,372.1541458,94.73643943,2.472710552,1.486893231,1.952033599,1529,-38.41119642,992.9630838
1,-1445248,473,-6732,-50.61235137,-13.2178838,-1.889162563,-0.72498822,-1.718961904,-213,-232.239726,-13098.67352
0,220014,55,1059,451.9633013,139.907031,13.3385187,2.943189906,13.28583194,1794,-152.8380822,-9979.192329
1,-3718,-1946,-100,-22.66487497,-13.42899937,-4.489858775,-2.487795236,-3.503912726,-94,-96.58762887,-2232.690722
1,-720,461,-34,-2.617777979,-0.83195438,0,0,0.507776725,-10,-21.5,-1412.3
1,-6971,-650,91,16.51401337,2.350069666,5.511501237,0.510315481,3.216132961,59,28.90322581,2468.854839
1,-38308,-42099,-999,2.47663461,0.604659161,0,0,0.490355567,7,-23.5,128.2
1,53145,23569,1033,206.5171633,14.54070919,2.161264007,0,2.936708469,446,-79.2005111,239.3268177
0,3427,1237,231,-2.346265203,-0.186794209,-1.445843887,-0.231919685,-0.982004517,-7,-16.11111111,-488.2777778
0,129629,3081,344,92.50218856,16.17102133,2.447544257,0,2.936184616,354,93.57300276,9385.735537
1,1208632,-686,12159,86.23908006,17.8771058,-1.542282901,0,-2.052649929,388,36.0255102,2412.109694
0,163,22,9,-0.007616523,0.248823417,-0.239018782,0,-1.018725977,0,-95,-1545
1,-53234,-1596,-482,-191.3383663,-62.62444156,0.248823417,0,0.248823417,-599,-15.17656766,-3087.463696
1,3011583,-10337,-2307,1114.587686,929.9522285,9.405593431,2.038081606,96.72394665,4259,-118.1656494,-4607.698968
1,-102910,-53454,-3100,-27.42955448,-12.72409928,7.682649599,3.597692129,11.27778507,-149,17.12504456,-2426.731283
0,-1036336,334,-13507,-1417.177567,-572.541409,-1.706618018,-0.75985352,-7.92789456,-4955,12.7631245,-2335.408221
1,1734561,19617,2161,3668.139124,-567.4096147,-1.996981174,-0.520834738,-7.946961018,13579,-78.25553643,-4069.17366
1,-48599,-22602,-927,-60.4796307,-18.47839773,0,0,0.502673571,-224,16.25665236,-3017.482403
0,54393,7542,2597,114.9664139,22.6523798,16.52819628,1.991995146,9.627609058,440,86.05145414,3977.149888
1,18172,68,-9678,777.2220796,503.8684258,7.531739545,1.036442204,8.566213395,2120,-113.0218506,-3767.570085
0,175044,-309,3650,124.2430437,70.4212965,16.78453225,-1.01922334,11.38999623,482,227.9965157,6044.438295
1,-1548272,275478,-27205,-1654.939327,-381.1344117,-29.23134844,-7.207790087,-17.55920627,-6201,-8.419562857,1481.363286
1,-15803,-24627,303,-5.219745316,-6.827278578,-0.958489459,-0.958489459,-41.88085373,-3,-102.1428571,-13984.51429
0,404641,3866,7149,88.91454538,10.33627668,14.08897906,0.729591654,7.724059823,322,250.0582822,7562.352761
0,-1054334,-425,-34487,-2310.37112,-961.1150863,-2.060206545,-3.660689494,-4.471910781,-8204,-18.89052977,115.5040762
1,400952,127906,6523,124.2353256,23.35336803,3.350470138,-0.760251749,4.842695415,547,121.8935087,4027.800015
1,-386507,-8809,-2875,-190.9465413,-97.5475499,-5.638071809,-0.249123539,-6.22508283,-743,168.713403,2569.502246
0,-125358,2082,-580,329.0700751,160.329373,8.260609399,4.991697368,4.994440232,1119,6.714499491,-5131.329971
0,-2179,905,-681,32.22092828,1.778078281,-0.082844789,-0.495308654,-0.051158681,87,-141.5418079,-1798.517514
0,74190,-380,3512,162.3340102,88.09187011,4.085443081,2.316328012,6.078540021,667,-12.81304348,1589.033333
0,-8211,920,-52,-2.823603945,-2.562776645,1.519686696,0.508392311,0.727046366,-11,312.4809524,4081.071429
0,2969,-1485,746,-15.63575421,-11.44112794,-3.250594516,-1.992486582,-3.038347964,-66,108.9457045,2069.775945
0,1601545,-813,9684,374.4829116,214.2976138,-0.477635374,-0.248823417,0.261444574,1638,-40.66802563,-709.5863425
1,-540,-551,-23,5.188878233,0.795825169,0.273685401,0.014708191,0.744576303,17,74.33333333,2069.738095
1,-13478,-1618,-996,0.989759622,-12.10009742,-10.66017117,-2.238881466,-10.15380107,-8,-73.16943438,-254.9020897
0,-222343,1272,3061,-546.292814,-302.6312674,27.41597794,0.246483736,13.67793045,-1542,58.53617216,2068.124888
1,-85721,-90618,-1385,23.33811412,68.12438643,4.489253263,1.744428349,5.010347243,979,-278.4612861,-19104.98724
0,10206,4700,728,28.01619145,3.918110886,6.25999663,0.515626391,5.774260815,101,178.8712871,2959.039604
0,131606,-34,6963,648.8533775,169.6496825,3.255572597,0.009513428,5.720199502,2326,43.47789523,1345.096641
0,1022,1139,68,0.134398958,0.163562238,-1.653203409,0,-1.430797152,2,774.2380952,57602.80952
1,-25962,-719,186,15.00669197,5.023355917,14.07779645,1.268276153,6.521151203,57,86.36507937,3074.984127
0,-26726,-24667,-141,-7.791776528,-7.606971998,-0.702049519,-0.702049519,-42.11476936,-11,-121.6428571,-15764.21429
0,-2613623,-7464,-15755,301.9455087,63.0721233,4.197828693,0.241433113,4.661842821,976,3.870778311,-1865.042067
1,-461944,-331611,-886,-200.0046576,-136.1510739,0.266959198,0,0.523399138,-723,80.76612022,-1353.060109
0,4915,949,253,35.51302822,4.869503817,17.5582707,1.02432597,10.9132745,112,84.25534759,1726.018717
0,2524,2635,-322,85.3010714,39.42812922,10.67362939,3.265756942,7.234071694,352,-115.1908232,10616.55385
0,345488,-661,3021,950.7511466,417.3785416,3.945531119,2.797162879,10.76337188,3760,-178.1748681,-3998.581923
1,-437934,-904,-11762,-5713.586066,-4598.378381,27.2355016,5.676018744,64.11419544,-20508,-3.410628566,50.52087649
0,89,106,4,0.993269085,0,0.266959198,0,0.277063955,5,105.4,1190
1,-222478,275697,-12921,-3599.983188,-871.0182182,-7.728172343,-2.167070901,-23.5208205,-12393,-2.81145647,1829.324705
1,-648,-485,-26,-18.41975977,-5.899177234,-7.408397335,-4.867443289,-9.572649163,-51,138.7924528,3715.566038
1,-3300077,-550743,-19931,-896.399573,-174.643064,10.30281548,-0.495458722,-0.18327817,-3544,-59.1236616,-1969.789985
0,6887,1241,238,5.072816406,1.557812944,0.757079267,0,0.288554651,24,281.1153846,7982.384615
0,2647436,-23987,16169,5507.823625,3211.45088,-2.198417957,-0.749864797,6.661337682,19554,-21.85460509,-768.7898919
1,-8159038,1435,-25458,-2793.352129,-781.6311358,4.839134251,0.51832037,3.701377988,-9783,88.11135959,-170.7890261
1,-481396,-38784,-6584,-36.23815295,-2.501433764,-1.95282721,-0.470938467,0.29664812,-139,-366.9488776,-9457.885116
0,2120,-1860,204,-14.21773153,-7.653271782,-4.48192982,-2.487795236,-4.003734852,-55,-17.46262887,-391.3907217
0,83782,-6908,-1182,152.113154,105.9549996,15.51383274,1.402844164,15.86163141,411,-230.572891,-4223.933202
1,-8476,367,-146,-9.026159306,0.27075642,1.542282901,0,2.052649929,-40,-26.26190476,-1452.5
0,14399,-437,1146,14.67752778,7.041064606,-0.754035744,0,-0.746498357,67,102.2666667,2624.897992
1,-599021,698,118,-20637.38842,-5598.020844,1.901589901,0.46383937,-32.61258134,-56033,131.0830994,2450.973324
0,-306,-842,-15,-2.191961154,-0.211862632,-4.786031085,-1.931955381,-4.073829018,-11,-192.3636364,-3855.727273
0,-264344,-173,-2411,561.5547043,348.3958254,-19.0886562,0.506810204,10.77639469,617,-5.604089638,172.0334292
0,-322,-1295,437,-34.41726966,-5.419994752,-0.488359625,0,-0.737183043,-126,290.362963,203.6814815
1,947033,-127796,8959,18998.25103,14529.28012,-5.316194471,0.480451895,8.875086267,52012,-228.4967131,-8990.105944
1,-871054,460,-13827,-120.6803685,-55.92724395,0.447033824,-1.020656865,0.142211793,-532,-81.52208707,-3733.863636
1,-447682,700,-12339,-6856.659085,-5009.174169,-20.53872491,-1.779771257,-16.79394229,-23866,236.9303315,6719.174602
1,-860225,1811,-12769,-102.0114478,-46.56000799,10.08608968,-0.029734842,14.37166839,-436,187.684069,1335.492126
0,-1163,-480,-15,-0.593008956,0.361290186,4.392113458,1.395679068,3.141959364,-6,22.83333333,-284.4722222
0,-777,-158,-91,-0.266959198,-0.266959198,0.248823417,0,0.248823417,-1,-9,-1096
0,-350,549,-59,-6.050894078,-0.800206497,-4.594442799,-0.745214066,-3.774463424,-19,-107.6,-2413.6
1,-1227334,2285,-5048,-844.0074398,-189.8415401,10.22850644,-6.982273355,14.7204561,-3095,174.249128,5918.388756
1,-1826850,-700,-30540,-1665.575477,-385.7842952,-28.98501326,-7.207790087,-15.06578594,-6230,-23.7421435,2104.395544
0,41401,-742,1350,1529.091377,282.5482527,75.97453359,5.052648955,103.6060348,3305,48.63204173,3463.789866
1,-134008,-128014,-8285,-863.0908523,-344.8171442,10.66746429,2.438163817,-27.96121847,-2731,17.40410783,-568.7959535
1,-1474222,-147448,-14961,-9893.378947,-5009.413744,-10.09162185,0,-190.4784945,-28533,18.51972671,3731.33483
1,7994616,-2728,9600,2475.146736,701.7141435,-4.207763221,-0.754545641,-5.192999576,8573,-256.1558467,-7250.753284
1,-78076,-5650,-1938,-96.24447904,-57.07926452,-13.26988324,-1.68813261,-12.09170388,-376,-49.91666667,-1424.257813
1,-129629,-3081,-344,-92.50218856,-16.17102133,-2.447544257,0,-2.936184616,-354,-93.57300276,-9385.735537
1,-1209180,559,-12193,-85.66872064,-18.35760622,0.473257188,0,0.468548279,-388,-26.5255102,-2127.109694
0,-3161856,-194,-436,-1246.007803,-975.7234292,-12.86292187,-2.279514719,-98.4457797,-4776,4.533826158,-1295.938822
1,23394,-695,21,12.25529274,7.043763398,1.001497787,0.498878883,3.029015428,50,117.0980392,6075.882353
1,-820375,565,-13205,-83.48265814,-26.10211339,-6.554442541,-2.515290844,-3.939679801,-334,-53.41408451,-2991.30626
0,130406,3239,435,92.76914776,16.43798053,2.198720839,0,2.687361199,355,102.5730028,10481.73554
1,-198497,-112931,-4175,-116.3875196,-19.1392124,-7.281109145,0,-7.305912874,-499,89.59924496,7866.446362
0,-13283,-22835,649,66.55794005,8.723769834,4.621485215,1.991995146,1.746734684,251,104.3483291,4177.472805
1,-266335,359,-9166,-79.15963962,-41.50461382,0.246335183,0,0.246335183,-329,-198.877551,-6095.329446
1,-32010,-9206,-1700,-37.64513865,-21.72759003,0.490702248,0,4.974064048,-156,42.01324572,-1070.47403
1,-5922264,51,-7593,-65754.94989,-32053.77829,-0.801925359,0.241433113,-1.35494001,-187662,0.734306147,-625.7201454
1,-8167780,555,-25902,-2802.917531,-781.5115936,5.142708812,4.384577063,8.310191387,-9844,21.23041119,-1180.02763
1,31062,799,471,26.79058527,7.68587109,3.696211017,0.254081234,2.451788255,99,-82.22924069,143.0639558
1,-105055,-900,-1512,-83.22132754,-50.24560604,-10.81140563,-3.257596746,-9.272731477,-258,158.7418007,6680.65065
0,1235,-2690,-35,4.911458904,1.307392539,0,0,0,22,3,277.5909091
0,-148978,11941,2732,256.5497523,31.64114517,12.97888442,0,12.54237789,821,-27.01767409,-8720.139224
0,2744916,5835,22726,347.5964463,106.7532132,-6.445767506,-1.195433404,-1.660065788,1350,41.16267248,3367.138707
0,97,878,-5,-19.28223346,-12.00669532,-6.723940398,-3.361063535,-10.55570446,-50,-47.21818182,-722.1363636
0,265214,130,550,631.3390747,457.5480465,5.360482129,0,7.39762314,2601,-29.67368617,-122.3078643
1,-17841269,-46589,-90383,-16364.31756,-5722.744752,2.864450437,1.437380181,1.643208417,-60978,32.74024693,614.5530962
1,-65785,-90294,3082,171.2777071,69.77045362,4.929472531,2.213386787,6.20461276,1538,-248.6239044,-18342.85096
0,17213,-21813,3312,215.765806,77.89770091,22.629678,8.201251862,-21.42140298,859,211.1804724,-6745.978725
1,111461,146343,-2056,219.183304,56.93103146,-4.401847772,0,-5.426994907,479,-77.14276763,7421.653727
1,42836,-757,958,207.6491742,70.23703917,1.515742584,1.716242755,19.89400532,881,-31.08874765,-632.877724
1,-15,207,3,1.344670178,0,0,0,0.258801739,5,96.6,1414.2
0,26498,24245,138,8.048216468,7.606971998,0.958489459,0.958489459,41.86343257,12,121.6428571,15764.21429
0,-16564,-66,-285,-12.73215168,-5.279197211,2.384788196,0.531504064,-5.58779896,-63,323.87646,64.98472596
1,17111,113,409,109.5665142,53.38323417,5.787250003,0.740216386,9.241049574,434,-40.4456117,737.5980053
0,569851,1864,7359,296.3437836,135.4639661,14.66556313,4.706676454,7.89460057,1199,36.68377483,95.28228477
0,-108433,690,14664,307.7346888,71.63609075,-0.70592502,0.499973641,2.56450794,1155,-111.178782,-22713.59689
0,23103,459,824,117.9519285,56.56778929,6.272702014,0.740216386,9.482629754,466,105.2106383,3589.004255
1,-16546,-60,-700,-29.85160212,-11.59936334,-4.202269812,-1.018169141,-3.911846436,-123,472.6461538,27657.03846
1,121158,-524,830,137.7054373,77.03749343,1.28740595,0,18.07648118,455,16.7209168,1123.197419
0,297186,-12087,10259,296.5902027,138.3185699,4.385586804,0.948904565,4.706319965,1211,-272.6555873,-15899.62637
0,219991,-108,8551,3932.280318,1574.285947,-0.707495595,-0.236628594,12.40019814,10556,-111.7879217,-206.6445766
1,-137368,-367,-1363,-256.5301621,-126.3488587,-28.40637409,-2.370924748,-23.97252265,-820,39.43320155,-3225.77551
1,-1705921,-50,-12130,-837.2780697,-93.46934481,-7.286493699,-2.508556632,-4.299585639,-2596,70.71089866,-638.6393882
1,25144,-613,2335,174.4911711,84.80211445,-0.017246947,0,3.965435176,597,-0.221638095,256.5462857
1,6776715,-7080,76817,1672.440911,1351.248079,-2.173557002,0,-0.973099579,7822,-16.25875567,-1078.586524
1,-2050990,-20014,-8579,-3393.14697,311.2805843,2.770596212,1.51870413,5.402328642,-13339,8.817148643,881.245716
1,-613646,-319,-5689,-196.9000149,-66.88001174,-9.265688883,-0.259030243,-3.993984194,-659,-17.69374069,-1153.312519
0,1729,1684,186,-16.66617422,-2.563120832,-6.115625436,-0.709960716,-2.423669176,-51,242.2342342,17725.98713
0,-254641,-438,-3865,-448.0521578,-186.2915853,-2.999053919,-0.754035744,-2.215744387,-1833,36.22139132,-1742.744441
1,-110611,12843,8079,190.5102592,70.41699159,-1.555314848,-1.190520419,-1.438667872,756,70.56351245,1597.120147
0,-63,-308,28,7.833358058,0.431896107,0.874632426,0.996369281,2.912207873,26,-134.125,-11521.64706
0,510224,-3250,9897,755.342401,364.612634,4.403184819,0.485599094,6.229917122,3165,22.89159638,1375.830366
0,1371981,-2059,18996,903.07876,557.9389968,-17.77648917,0.222310647,-21.27103161,3756,-126.6539552,-4043.937911
0,67065,519,3233,162.665509,88.26295963,5.085763486,2.316328012,6.58850486,673,63.48695652,1998.066667
0,-8050,302,-426,-11.02151758,-2.713019686,-14.03166539,-2.438163817,-5.379409903,-36,-123.1388889,-4708.166667
1,-631623,-205,-7506,-614.8682415,-329.2295876,-3.951775598,-1.240062414,-12.20453208,-2536,-35.83865939,-2231.568979
1,155267,150901,1444,299.317687,80.08978303,-0.26164671,0,-0.26164671,790,122.252802,11503.81196
0,380878,127848,6636,119.2418315,16.30960463,5.245845192,-0.498878883,2.740051458,518,114.4911216,3511.787227
0,117163,302,9921,187.4627653,66.99785705,6.159472834,0.534810428,6.51061031,780,-6.821603742,1680.212501
0,-883181,199,-5229,-3228.827955,-1961.005128,-17.53132599,-0.752098777,-89.55988598,-10921,135.627658,1670.600909
0,-1515114,-20005,-9727,-4179.927843,205.1505903,11.21132061,7.2261208,11.71062415,-15183,5.267327011,871.8749667
1,-41010,-6908,-3454,-65.37436707,-19.92842655,-3.665182155,0.248823417,-4.939152708,-244,-148.7485108,-2609.172934
0,813802,2345,13039,78.0004926,28.36297882,6.554442541,2.515290844,4.948244421,309,31.65217975,1753.250704
0,193054,-1002,4541,707.9555226,308.8170195,7.141008037,4.494525623,13.22608267,2678,30.14023052,1550.874954
1,-231944,28216,-5045,-645.4667654,-293.1063039,-20.05366876,-0.5072593,-13.73385003,-2310,9.134313055,-789.2142477
1,-1155656,2008,-11021,-18419.09956,-14242.51427,7.669679272,4.511720563,0.746723591,-49891,36.46444949,1442.394651
1,507974,-2558,443,3470.262988,56.40930828,-0.464186801,-0.236628594,0.318044466,13522,-223.6356778,-12281.63229
1,-5024,-2089,-209,-21.91062467,-13.42899937,-4.48192982,-2.487795236,-3.747294912,-90,8.812371134,-1042.690722
1,699,-187,-11,11.70397877,6.113696186,2.652839958,1.437380181,2.682404838,33,33.31428571,1388.671429
1,-802674,-830,-14992,-6876.321147,-5012.46067,-20.35901881,-1.776642304,-14.60732037,-23944,73.17501231,409.6031733
0,14748,12232,864,48.17332732,13.09431431,17.53180842,1.491081715,13.58233502,167,184.7117647,10791.74706
0,77412,-41480,2669,171.3672153,37.01874765,4.310819305,1.429719134,4.102379226,688,83.04415954,1976.468661
0,-1070379,209,2431,-1418.245431,-20.56157277,4.193336222,0.761729201,2.452965037,-3991,130.9517196,8349.347399
1,-119442,-77,-3882,-40.08705795,-20.11531126,-1.414229321,0.248823417,-6.619562897,-171,-166.5946078,-4982.748039
0,-221450,1446,-6170,-52.48822844,-11.53300037,0.485599094,0,-4.945539517,-193,30.0192108,-4554.774663
0,-480,-329,-23,-18.19272368,-5.899177234,-7.647416117,-4.867443289,-10.32972843,-50,133.2924528,10478.56604
0,1145530,-14865,13134,19114.63855,14548.41933,1.964914674,0.480451895,16.18099914,52511,-318.0959581,-16856.55231
1,-2741629,-6389,-22564,-347.4154129,-105.9190751,-0.503587792,0,-2.291697984,-1350,-36.94045025,-2806.916485
1,-138102,12942,2068,157.2935727,67.83094477,9.362452647,1.259701291,10.04978308,609,133.7205867,4121.751088
1,-623440,12202,-625,-20629.35317,-5593.769633,16.56266472,1.747521655,-19.74362373,-56028,183.7641893,10311.20505
1,-2745099,-7673,-22715,-349.7191218,-106.9805177,-0.254764374,0,-2.042874566,-1359,-55.71822803,-3705.916485
0,425273,-3103,10801,214.4044685,85.45346105,-9.357553626,-0.739228045,-7.85393219,902,-11.38384813,-472.2682372
0,85118,67040,5101,142.6496324,67.84006011,4.148840994,0,69.04864695,562,203.8832753,9484.228804
0,12306,227,650,94.27036509,20.63665225,25.06031166,0.73900555,22.51402317,332,-1.540489642,476.673258
1,822438,2586,13212,84.88937436,27.74076845,6.554442541,2.515290844,4.948244421,341,36.91408451,2110.950704
0,-527627,-327,30293,1346.225329,1104.409734,-2.23402919,1.702962015,1.709870702,3209,-13.58548578,-5384.01378
0,174476,12574,1452,-49.43177378,-17.17747186,-22.1497843,-0.482866226,-27.41233419,-202,136.8906117,10208.88432
0,28,-1431,30,-1.071815669,-0.227304483,-6.476098109,-1.195433404,-3.483215492,-7,-4.555555556,263.7222222
0,-403168,-2965,-10991,200.6441822,1.260035173,0.103666459,0.795523784,0.304027277,463,-17.77361173,-303.4612467
1,-4485914,5152,-29476,-4492.799862,-2203.936175,-25.19463596,-12.28634625,-28.24462901,-16618,63.57370224,-501.4921621
1,-3721,-1628,-240,7.125332654,-0.03936202,1.231004621,0,2.478786657,4,2,88.66666667
1,-25157,-1443,-15,-1.560660377,0,-0.253875541,-0.253875541,-4.715977796,-4,-6,-6531
1,-55370,-26780,-5126,-270.6333862,-35.63251968,-12.74225583,0.236628594,-12.04671905,-885,-233.5707317,-6750.976718
0,-38179,-40759,-972,40.14017251,5.647471189,19.5475611,1.761261849,12.16052586,126,64.43181818,829.6363636
0,-824036,773,-2974,-3010.550323,-1892.144781,-14.33561683,1.195335107,-87.08212215,-10066,58.67960106,585.5021789
1,-1351859,142,-15631,-19127.63294,-14552.19587,-1.964914674,-0.480451895,-15.91935243,-52570,88.8075523,2181.336364
1,-22522,136,-800,-99.27572879,-50.66861206,1.374714103,4.127226903,0.864873554,-414,-72.00309113,-2712.570293
1,665960,-26809,2012,1423.670334,281.5078608,-9.498330959,1.757722912,-6.158795297,4320,-280.572244,-7397.763108
0,631164,195,7514,614.6626714,329.0240175,3.951775598,1.240062414,10.68305455,2535,-13.16134061,-2737.431021
1,-502277,1494,-9569,-715.0400807,-358.7901285,14.88272957,1.275662755,5.668962023,-3038,84.54022181,1094.305998
1,-122742,735,-4054,-50.9002142,-23.12508297,-1.665295845,0,-6.370469217,-221,-132.2972222,-3809.844444
0,-24928,-1091,-7,-1.359181122,0,-0.019613232,-0.253875541,-4.496130986,-3,86,-5232
0,-901994,55,-12260,-1153.001529,-444.8848126,29.57410937,2.634985789,17.57975148,-4118,-55.55831234,-178.9248683
0,-275,-58,-5,-12.43247303,0,-2.969080756,0,-2.156482,-30,-53.63636364,-1453.636364
0,2774082,19711,15810,5069.800462,0.183400086,-6.937458868,-4.628424507,-9.610121192,18497,-28.4262081,-421.4660677
0,-145,-697,-3,-1.46623484,-0.246335183,-1.473895421,-0.236628594,-0.707932918,-6,-28.5,-554.5
1,-1259341,132,-6093,-908.5488182,-211.2331676,-11.92127786,-7.465139582,-12.69187809,-3366,-10.04866608,-1326.842861
0,5953,511,206,4.785440661,0.759461462,1.989290394,0.736935879,1.24725136,15,22.17647059,718.1176471
0,5922154,-444,7588,65757.85186,32053.74535,0.777429248,-0.239018782,1.799016079,187672,4.515693853,1077.636812
1,-651529,712,-8590,-3517.517821,-75.92118339,3.27361789,0.48796538,2.504520893,-13734,77.89361434,1869.440225
1,-45963,-6840,-3615,-80.32407173,-23.15875157,-3.368081607,0,-3.890148919,-312,-199.3955696,-4093.158228
0,177045,90750,2953,436.9393103,52.58658925,-0.26164671,0,-6.705541901,569,297.5419214,19791.97475
0,9650,854,-28,-2.083859584,-0.564995182,0.266959198,0,0.266959198,-8,29,2040.2
1,-6623,-315,-338,-9.995546804,-2.490238562,-14.82880296,-2.201535223,-6.420597055,-31,-62.53888889,-2725.166667
0,2272517,4149,11924,6769.549996,2938.310046,9.729122783,1.253977437,62.95475182,21643,-36.4549214,-877.969413
1,1937979,-37368,-9552,13404.09572,1840.759794,20.33357436,11.75330992,13.98985637,34949,-217.4680507,-5076.044445
1,17788,-475,1472,215.2910907,147.948074,-2.887561342,-1.491345473,-1.65562923,926,-615.6403653,-21704.70174
1,-1348584,372,-15425,-19124.57804,-14551.13283,0.272914528,-0.480451895,-14.68496383,-52562,136.3519967,3976.325253
1,-863203,-6977,-19539,-5731.877477,-5305.293004,-11.06918971,1.186043395,-11.51229272,-3606,-22.55897632,-1288.308251
1,-131674,-126735,-7673,-843.0109761,-338.1629279,8.210169347,0.990922022,-17.98375904,-2641,217.1077386,1246.029506
0,91092,-23488,9806,181.60651,59.60274768,10.23583788,1.50827635,-31.53794655,779,63.89917548,-10228.27451
0,4487693,471,29773,4482.847816,2203.854365,21.08796095,12.01746388,25.48622644,16585,-56.65549948,-3714.934105
0,1640510,82,14309,5225.513843,1079.53324,11.99154958,1.526324552,0.756760772,15068,-66.91639797,-1256.172412
0,199737,5356,2755,475.5558075,171.1385935,23.54661904,3.519642341,16.29291192,1822,-31.70232753,1355.590618
1,-1596523,67,-9429,-386.6041451,-216.7482454,-0.259030243,0,-0.258931206,-1697,9.520966803,1005.301048
1,4677,380,-7,1.206515596,0.391271857,0.524998028,-0.236628594,0.761426508,6,-47.32727273,-1462.818182
1,-499772,-1786,-6635,-307.5074181,-72.22709703,-2.003140755,-0.503587792,-2.731898018,-1092,-70.65880218,-4378.37931
1,896110,9,3719,-2651.590128,-298.8791061,-3.35487721,-1.461894027,-17.37951792,-8426,10.02593084,886.3603465
0,3081378,119198,314,19.07251656,9.849007445,0,0,-0.243871831,66,55.64179104,17588.0597
0,5113,2195,213,22.90389375,13.42899937,4.748889017,2.487795236,4.024358866,95,96.58762887,2232.690722
1,-117469,-1144,-9936,-189.6547264,-67.20971968,-10.94550392,-2.466765809,-10.58443933,-791,-185.5420326,-5535.939774
1,2312,2340,15,2.788083375,2.208962733,-0.9587092,-0.236628594,0.286484014,13,5,463.4444444
0,19334,17335,275,572.2908761,390.1931775,27.45153705,7.067053387,31.7397561,1760,-143.0307042,-9959.154366
1,-4662,-1722,-197,-20.78867369,-12.99138097,-4.748889017,-2.487795236,-4.00904734,-85,-4.687628866,546.2092784
0,4921,-1547,319,12.39377432,10.43745197,0.734593256,0,1.457735165,37,-34.30844156,236.4415584
1,-4620,2503,-222,6.971460633,-0.556876555,13.81083725,1.268276153,6.254192005,20,9.906746032,1452.01746
0,-133475,-355,-1319,-262.424549,-127.2999869,-32.28104779,-3.394839309,-26.50796644,-830,-24.47856315,-4067.625777
0,-29112,-29245,-716,-121.0772279,-19.52213335,-6.455751659,-0.239018782,-10.20018842,-203,-60.33922078,-3093.434805
0,-82,-92,-18,2.969662633,0.178588164,1.159259654,0.709981393,1.878754474,9,35.1,1486.6
0,31666,2379,1018,62.65935091,20.13149023,22.1497843,0.482866226,-8.888802169,265,179.6311275,6975.731618
1,-494811,-2738,-6473,-302.725907,-71.47156521,-0.013850361,0.233348087,-1.484646658,-1077,-47.48233159,-3635.261663
1,-45712,-7383,-3602,-79.86937092,-23.15875157,-4.401847772,0,-4.931536185,-310,636.6044304,7354.341772
1,6893,5854,57,6.708365585,3.085975321,-0.502698958,0,-0.26843665,28,38.46428571,2583.75
1,-49175,43794,-4811,-649.9805224,-142.1739767,-4.438770283,-2.213386787,-1.230548712,-2255,11.50979449,133.7290115
0,2770427,20121,15671,5081.214863,6.08257732,-3.220681758,-0.521232967,-1.481963511,18528,-104.9143131,-5104.901671
1,37791,10404,1939,25.12555086,19.73545317,0.263387156,0.231919685,1.226705277,103,-141.9489303,-4201.328157
1,29480,27233,696,121.7174885,22.49395224,2.072647778,-0.993432434,8.518651967,199,-6.427675773,645.4017017
0,-139489,545,2855,89.33287143,29.82595356,1.86007027,-0.016996765,2.161546642,356,53.34557608,-1495.793291
0,267881,2251,9978,234.6067373,118.6621525,-8.055511126,-1.501317145,-7.800249101,973,-110.6678287,-3576.821104
1,-6221107,-160,-40341,-16525.23996,-9816.347033,-2.26125088,-3.479456428,-9.323152272,-61821,99.39782145,4444.792125
0,3079,329,197,18.11723042,4.981099065,2.90959204,0.74998017,2.440995716,69,74.52777778,1192.388889
0,2582398,6922,18254,167.6440567,29.03781871,-11.00357689,-3.489516431,-7.212953179,671,-27.22043103,1896.265986
1,1742,-4668,39,14.63452588,3.168542174,3.382967417,0.482890614,2.884842774,54,16.43055556,164.0833333
1,-6007991,236,-27943,6656.698598,4955.732919,-3.25852926,-0.772668273,8.015263772,5674,-4.227872222,-240.9229528
0,1634034,12412,38411,12725.60922,4935.234912,21.41053255,7.161683024,16.34209099,23939,24.4788244,2299.088294
1,-49914,-1048,-274,-186.1682492,-61.12378635,2.237829202,0,1.496035312,-581,124.2678768,1486.425193
1,-5028,134,-412,-66.99637885,-26.34298676,-0.190481557,-0.246335183,-2.620897502,-228,-209.2296137,-5294.89485
1,2617238,7615,21787,209.7811981,29.32897131,-1.54544478,0,-17.04186854,893,25.72458396,2062.537248
1,-7354838,5813,-43190,-12465.95367,-9594.36535,-3.55165851,-1.011687055,-7.441045786,-46878,79.00110865,866.4419823
1,-226522,235,-7440,-107.6873936,-73.55682921,-1.27522266,-1.267878283,0.372132088,-449,162.6326974,3238.239196
0,15242,534,1755,33.52995198,13.87082821,1.442414805,0.241433113,1.667390039,132,-57.44161074,-8004.796868
0,220293,275,8587,3914.461304,1568.38677,-7.408397335,-4.867443289,2.045451598,10508,9.75453109,621.9214611
0,1640711,-232,14337,5236.739368,1080.273479,16.80113081,3.05330782,5.789615189,15100,8.083602027,1127.680529
1,1491,53175,2167,-1681.402932,-738.5667946,-30.7294733,-8.467863563,-93.21106797,-3864,17.78286777,1580.987943
